4.294916999999287555e-03
2.535208000001176742e-03
2.342541999999170343e-03
1.408667000001528891e-03
1.697749999999942361e-03
1.789958999999896605e-03
3.131708999999816001e-03
7.836541999999724339e-03
1.919374999999945430e-03
1.254499999999936222e-03
1.356082999999230765e-03
1.292375000000234309e-03
1.293458999999330672e-03
1.914291000000289955e-03
1.804665999999954806e-03
1.567875000000995556e-03
1.818000000000097316e-03
1.613792000000557891e-03
1.518750000000679279e-03
1.203000000000287173e-03
4.230749999999616762e-03
1.396624999999929173e-03
1.414707999998654486e-03
1.428999999999902570e-03
2.278416000001115549e-03
1.370250000000794444e-03
1.329666000000173653e-03
1.259790999998955385e-03
1.193082999998651417e-03
1.666790999999889777e-03
1.644125000000329351e-03
1.071459000000274386e-03
1.192749999999520583e-03
1.727750000000582986e-03
1.291625000000351520e-03
1.807417000000199891e-03
1.707624999999879378e-03
1.654832999999911181e-03
1.357291999999787890e-03
1.278333000000131392e-03
1.408916999999121344e-03
1.506374999999948727e-03
1.644957999999974163e-03
1.756916999999802442e-03
1.681416000000268696e-03
1.373791999998985602e-03
1.730207999999677781e-03
1.177875000001549211e-03
1.263750000001451212e-03
1.205708000000527136e-03
1.352833999998637182e-03
1.249500000000125510e-03
1.767666999999306654e-03
4.510791999999597124e-03
1.538082999999801359e-03
2.609540999999993005e-03
1.482040999999156838e-03
1.307208000000059656e-03
1.298416000000912618e-03
1.469041000000004260e-03
1.195167000000552093e-03
1.589666999999295172e-03
1.354292000000256735e-03
1.374583999998790773e-03
5.791125000000008072e-03
2.008958000001115352e-03
1.268917000000868711e-03
1.411959000000351239e-03
1.426000000000371415e-03
1.477957999998835703e-03
1.391292000000987628e-03
1.227790999999811561e-03
1.344500000000081741e-03
1.437666000001058819e-03
1.208458000000689481e-03
1.383709000000621359e-03
1.254790999999144674e-03
1.373750000000839577e-03
1.310499999998882004e-03
1.177915999999612495e-03
1.158583000000490415e-03
1.196000000000196906e-03
1.290665999999163205e-03
1.217125000000152113e-03
1.137916999999433187e-03
1.306040999999424912e-03
1.279042000000174539e-03
1.255083000000212223e-03
1.145750000000944624e-03
1.101666999998585084e-03
1.122582999999011122e-03
1.238333999999952084e-03
1.412625000000389264e-03
1.330334000000377159e-03
1.391124999999604483e-03
1.205999999999818328e-03
1.381750000000181444e-03
1.308666999999985592e-03
1.279667000000372923e-03
1.123458000000354673e-03
1.309166000000416830e-03
1.487917000000393841e-03
1.350999999999658030e-03
1.262875000000107661e-03
1.210667000000498206e-03
1.025207999999722119e-03
1.302292000000093708e-03
1.274959000001629761e-03
1.838209000000645688e-03
1.346500000000361297e-03
1.252541999999579048e-03
1.429542000000338930e-03
1.293749999998539124e-03
1.298416999999219001e-03
1.286624999998764451e-03
1.208249999999466695e-03
1.180917000001002748e-03
1.356875000000812292e-03
1.176958000000283278e-03
1.411415999999832138e-03
1.212875000000224190e-03
1.227875000001432682e-03
1.277541000000326221e-03
1.293917000001698625e-03
1.202415999999928431e-03
1.263207999999238496e-03
1.398082999999772369e-03
1.653500000001528747e-03
1.329709000000178776e-03
1.269875000000197929e-03
1.218042000001418046e-03
